Date,MMWR_week,Location,Estimate_child,Estimate_adult
7/6/2024,41,VA,,25.4
7/13/2024,42,VA,,25.4
7/20/2024,43,VA,,25.4
7/27/2024,44,VA,,25.5
8/3/2024,45,VA,,25.6
8/10/2024,46,VA,,25.6
8/17/2024,47,VA,,25.6
9/7/2024,1,VA,,2.5
9/14/2024,2,VA,,6.4
9/21/2024,3,VA,,7.4
9/28/2024,4,VA,,9.6
10/5/2024,5,VA,5.0062,11.8
10/12/2024,6,VA,7.1513,13.0
10/19/2024,7,VA,7.1513,16.0
10/26/2024,8,VA,10.0357,17.1
11/2/2024,9,VA,11.0811,18.2
11/9/2024,10,VA,11.0811,19.8
11/16/2024,11,VA,11.3065,20.1
11/23/2024,12,VA,11.3065,21.4
11/30/2024,13,VA,12.394,21.9
12/7/2024,14,VA,13.4816,22.4
12/14/2024,15,VA,13.4816,22.7
12/21/2024,16,VA,13.8466,22.7
12/28/2024,17,VA,14.1592,23.4
1/4/2025,18,VA,14.4718,24.1
1/11/2025,19,VA,14.4718,24.1
1/18/2025,20,VA,14.4718,24.1
1/25/2025,21,VA,15.066,24.9
2/1/2025,22,VA,15.6602,25.4
2/8/2025,23,VA,15.6602,25.4
2/15/2025,24,VA,15.6602,25.4
2/22/2025,25,VA,15.8352,25.8
3/1/2025,26,VA,16.0102,26.2
3/8/2025,27,VA,16.0102,26.2
3/15/2025,28,VA,16.1913,26.2
3/22/2025,29,VA,16.1913,26.2
3/29/2025,30,VA,16.1913,26.8
4/5/2025,31,VA,16.1913,26.8
4/12/2025,32,VA,16.1913,26.8
4/19/2025,33,VA,16.1913,26.8
4/26/2025,34,VA,16.1913,26.8
5/3/2025,35,VA,16.1913,
5/10/2025,36,VA,16.1913,
5/17/2025,37,VA,16.1913,
5/24/2025,38,VA,16.1913,
5/31/2025,39,VA,16.1913,
6/7/2025,40,VA,16.1913,
6/14/2025,41,VA,16.1913,
6/21/2025,42,VA,16.1913,
6/28/2025,43,VA,16.1913,
10/4/2025,1,VA,4.9775,
10/11/2025,2,VA,4.9775,10.1
10/18/2025,3,VA,4.9775,10.7
10/25/2025,4,VA,6.5234,12.1
11/1/2025,5,VA,6.5234,13.5
11/8/2025,6,VA,6.5234,13.5
11/15/2025,7,VA,8.1967,14.4
11/22/2025,8,VA,8.1967,15.9
11/29/2025,9,VA,8.1967,16.8
12/6/2025,10,VA,8.1967,17.7
12/13/2025,11,VA,8.1967,18.5
12/20/2025,12,VA,10.0269,18.6
12/27/2025,13,VA,10.0269,19.0
9/30/2023,1,VI,0,0.0
10/7/2023,2,VI,0,0.9
10/14/2023,3,VI,0,0.9
10/21/2023,4,VI,0,0.9
10/28/2023,5,VI,0,2.1
11/4/2023,6,VI,0,2.4
11/11/2023,7,VI,0,2.4
11/18/2023,8,VI,0,2.5
11/25/2023,9,VI,0,2.5
12/2/2023,10,VI,0,2.5
12/9/2023,11,VI,0,2.5
12/16/2023,12,VI,0,2.5
12/23/2023,13,VI,,2.5
12/30/2023,14,VI,,2.5
1/4/2025,18,VI,3.0654,5.7
1/11/2025,19,VI,3.0654,5.7
1/18/2025,20,VI,3.0654,5.7
1/25/2025,21,VI,3.424,5.9
2/1/2025,22,VI,3.7826,6.1
2/8/2025,23,VI,3.7826,6.1
2/15/2025,24,VI,3.7826,6.2
2/22/2025,25,VI,4.12,6.2
3/1/2025,26,VI,4.4574,6.2
3/8/2025,27,VI,4.4574,6.2
3/15/2025,28,VI,4.4574,6.2
3/22/2025,29,VI,4.4574,6.2
3/29/2025,30,VI,4.5354,6.2
4/5/2025,31,VI,4.6133,6.2
4/12/2025,32,VI,4.6133,6.2
4/19/2025,33,VI,4.6133,6.2
4/26/2025,34,VI,4.6133,6.2
5/3/2025,35,VI,4.6133,
5/10/2025,36,VI,4.6133,
5/17/2025,37,VI,4.6133,
5/24/2025,38,VI,4.6133,
5/31/2025,39,VI,4.6133,
6/7/2025,40,VI,4.6133,
6/14/2025,41,VI,4.6133,
6/21/2025,42,VI,4.6133,
6/28/2025,43,VI,4.6133,
10/4/2025,1,VI,0.9947,
10/11/2025,2,VI,0.9947,1.1
10/18/2025,3,VI,1.7159,1.1
10/25/2025,4,VI,1.7159,1.8
11/1/2025,5,VI,1.7159,2.5
11/8/2025,6,VI,1.7159,2.5
11/15/2025,7,VI,1.7159,2.5
11/22/2025,8,VI,1.7159,2.5
11/29/2025,9,VI,1.7159,3.1
12/6/2025,10,VI,1.7159,3.6
12/13/2025,11,VI,1.7159,3.6
12/20/2025,12,VI,1.7159,3.6
12/27/2025,13,VI,1.7159,3.6
9/30/2023,1,VT,0,3.2
10/7/2023,2,VT,1.7263,5.7
10/14/2023,3,VT,1.7263,5.7
10/21/2023,4,VT,3.1184,5.7
10/28/2023,5,VT,3.9091,13.3
11/4/2023,6,VT,13.9734,20.4
11/11/2023,7,VT,13.9734,20.4
11/18/2023,8,VT,13.9734,21.9
11/25/2023,9,VT,14.6863,25.6
12/2/2023,10,VT,23.0266,29.3
12/9/2023,11,VT,23.0266,29.3
12/16/2023,12,VT,23.0266,29.3
12/23/2023,13,VT,26.8854,34.1
12/30/2023,14,VT,26.8854,34.1
1/6/2024,15,VT,26.8854,34.1
1/13/2024,16,VT,27.1814,34.1
1/20/2024,17,VT,27.2665,34.1
1/27/2024,18,VT,27.2665,35.2
2/3/2024,19,VT,28.3957,36.3
2/10/2024,20,VT,28.3957,36.3
2/17/2024,21,VT,28.3957,36.3
2/24/2024,22,VT,28.3957,36.9
3/2/2024,23,VT,29.1783,37.6
3/9/2024,24,VT,29.1783,37.6
3/16/2024,25,VT,29.1783,37.6
3/23/2024,26,VT,29.1783,37.6
3/30/2024,27,VT,29.1783,38.1
4/6/2024,28,VT,30.1313,38.1
4/13/2024,29,VT,30.1839,38.1
4/20/2024,30,VT,30.1839,38.5
4/27/2024,31,VT,30.1839,38.5
5/4/2024,32,VT,30.1839,38.6
5/11/2024,33,VT,30.1839,38.6
5/18/2024,34,VT,30.1839,38.6
5/25/2024,35,VT,30.1839,39.0
6/1/2024,36,VT,30.3972,39.5
6/8/2024,37,VT,30.3972,39.5
6/15/2024,38,VT,30.3972,39.5
6/22/2024,39,VT,30.3972,39.5
6/30/2024,40,VT,30.3972,39.5
7/6/2024,41,VT,,39.5
7/13/2024,42,VT,,39.5
7/20/2024,43,VT,,39.5
7/27/2024,44,VT,,39.5
8/3/2024,45,VT,,39.5
8/10/2024,46,VT,,39.5
8/17/2024,47,VT,,39.5
9/7/2024,1,VT,,4.3
9/14/2024,2,VT,,8.3
9/21/2024,3,VT,,8.3
9/28/2024,4,VT,,10.8
10/5/2024,5,VT,6.7873,13.4
10/12/2024,6,VT,7.6991,16.2
10/19/2024,7,VT,7.6991,26.3
10/26/2024,8,VT,14.085,26.3
11/2/2024,9,VT,20.471,26.3
11/9/2024,10,VT,22.8095,27.6
11/16/2024,11,VT,23.5646,35.0
11/23/2024,12,VT,23.5646,35.0
11/30/2024,13,VT,25.1215,35.0
12/7/2024,14,VT,26.6784,35.0
12/14/2024,15,VT,26.6784,35.0
12/21/2024,16,VT,29.6889,35.0
12/28/2024,17,VT,29.8788,37.0
1/4/2025,18,VT,30.0687,38.4
1/11/2025,19,VT,30.0687,38.4
1/18/2025,20,VT,30.0687,39.4
1/25/2025,21,VT,30.6433,39.4
2/1/2025,22,VT,31.218,39.5
2/8/2025,23,VT,31.218,39.5
2/15/2025,24,VT,31.218,40.2
2/22/2025,25,VT,31.4667,40.5
3/1/2025,26,VT,31.7154,40.8
3/8/2025,27,VT,31.7154,40.8
3/15/2025,28,VT,31.7154,40.8
3/22/2025,29,VT,32.1821,40.8
3/29/2025,30,VT,32.2219,41.3
4/5/2025,31,VT,32.2618,41.3
4/12/2025,32,VT,32.2618,41.3
4/19/2025,33,VT,32.2618,41.3
4/26/2025,34,VT,32.3556,41.3
5/3/2025,35,VT,32.4493,
5/10/2025,36,VT,32.4493,
5/17/2025,37,VT,32.4493,
5/24/2025,38,VT,32.4493,
5/31/2025,39,VT,32.9533,
6/7/2025,40,VT,33.4574,
6/14/2025,41,VT,33.4574,
6/21/2025,42,VT,33.4574,
6/28/2025,43,VT,33.4574,
10/4/2025,1,VT,3.9411,
10/11/2025,2,VT,3.9411,10.0
10/18/2025,3,VT,4.1413,10.0
10/25/2025,4,VT,7.943,16.3
11/1/2025,5,VT,11.7448,22.5
11/8/2025,6,VT,11.7448,25.5
11/15/2025,7,VT,11.7448,25.5
11/22/2025,8,VT,13.1351,29.1
11/29/2025,9,VT,15.7036,30.0
12/6/2025,10,VT,18.272,30.0
12/13/2025,11,VT,18.272,30.0
12/20/2025,12,VT,20.5906,30.0
12/27/2025,13,VT,20.5906,31.5
9/30/2023,1,WA,0,5.3
10/7/2023,2,WA,2.4514,9.1
10/14/2023,3,WA,2.4514,9.1
10/21/2023,4,WA,3.0071,16.1
10/28/2023,5,WA,3.0071,16.2
11/4/2023,6,WA,11.6518,16.3
11/11/2023,7,WA,15.7662,21.4
11/18/2023,8,WA,15.9014,21.4
11/25/2023,9,WA,15.9014,21.4
12/2/2023,10,WA,15.9014,21.4
12/9/2023,11,WA,15.9014,21.4
12/16/2023,12,WA,15.9014,21.4
12/23/2023,13,WA,16.0168,25.2
12/30/2023,14,WA,16.0168,25.2
1/6/2024,15,WA,18.8433,25.2
1/13/2024,16,WA,18.8433,25.2
1/20/2024,17,WA,18.8433,26.4
1/27/2024,18,WA,18.8433,26.4
2/3/2024,19,WA,19.0509,26.4
2/10/2024,20,WA,19.0509,26.4
2/17/2024,21,WA,19.0509,27.5
2/24/2024,22,WA,19.0509,27.5
3/2/2024,23,WA,21.2454,27.5
3/9/2024,24,WA,21.2454,27.7
3/16/2024,25,WA,21.2454,27.7
3/23/2024,26,WA,21.2454,28.4
3/30/2024,27,WA,21.2454,28.4
4/6/2024,28,WA,21.2454,28.4
4/13/2024,29,WA,21.2454,28.4
4/20/2024,30,WA,21.2454,28.4
4/27/2024,31,WA,21.2454,28.9
5/4/2024,32,WA,22.2538,29.4
5/11/2024,33,WA,23.6877,29.4
5/18/2024,34,WA,23.6877,29.4
5/25/2024,35,WA,23.6877,29.6
6/1/2024,36,WA,23.7113,29.7
6/8/2024,37,WA,23.7113,29.7
6/15/2024,38,WA,23.7113,29.9
6/22/2024,39,WA,23.7113,29.9
6/30/2024,40,WA,23.7113,30.0
7/6/2024,41,WA,,30.1
7/13/2024,42,WA,,30.1
7/20/2024,43,WA,,30.1
7/27/2024,44,WA,,30.1
8/3/2024,45,WA,,30.1
8/10/2024,46,WA,,30.1
8/17/2024,47,WA,,30.1
9/7/2024,1,WA,,1.7
9/14/2024,2,WA,,3.1
9/21/2024,3,WA,,3.2
9/28/2024,4,WA,,7.7
10/5/2024,5,WA,5.2207,11.1
10/12/2024,6,WA,5.3338,11.1
10/19/2024,7,WA,12.066,13.8
10/26/2024,8,WA,12.066,16.4
11/2/2024,9,WA,12.066,19.0
11/9/2024,10,WA,13.7689,23.5
11/16/2024,11,WA,16.6611,23.5
11/23/2024,12,WA,16.6809,24.7
11/30/2024,13,WA,16.6809,24.7
12/7/2024,14,WA,16.6809,24.7
12/14/2024,15,WA,16.6809,24.8
12/21/2024,16,WA,16.6809,25.4
12/28/2024,17,WA,17.2601,26.6
1/4/2025,18,WA,17.8394,26.9
1/11/2025,19,WA,17.8394,26.9
1/18/2025,20,WA,17.8394,26.9
1/25/2025,21,WA,18.3751,27.4
2/1/2025,22,WA,18.9108,27.8
2/8/2025,23,WA,18.9108,27.8
2/15/2025,24,WA,19.349,28.3
2/22/2025,25,WA,19.6843,28.3
3/1/2025,26,WA,20.0196,28.3
3/8/2025,27,WA,20.0196,28.3
3/15/2025,28,WA,20.0196,28.3
3/22/2025,29,WA,20.0196,28.3
3/29/2025,30,WA,20.4252,28.3
4/5/2025,31,WA,20.8309,28.3
4/12/2025,32,WA,20.8309,28.3
4/19/2025,33,WA,20.8309,28.3
4/26/2025,34,WA,21.3271,28.3
5/3/2025,35,WA,21.8233,
5/10/2025,36,WA,21.8233,
5/17/2025,37,WA,21.8233,
5/24/2025,38,WA,21.8233,
5/31/2025,39,WA,21.8595,
6/7/2025,40,WA,21.8957,
6/14/2025,41,WA,21.8957,
6/21/2025,42,WA,21.8957,
6/28/2025,43,WA,21.8957,
10/4/2025,1,WA,1.5236,
10/11/2025,2,WA,1.5236,11.1
10/18/2025,3,WA,9.4834,11.1
10/25/2025,4,WA,9.4834,12.4
11/1/2025,5,WA,9.4834,13.7
11/8/2025,6,WA,9.4834,18.7
11/15/2025,7,WA,9.4834,19.2
11/22/2025,8,WA,10.5315,19.2
11/29/2025,9,WA,12.5016,19.2
12/6/2025,10,WA,14.4717,19.2
12/13/2025,11,WA,14.4717,19.2
12/20/2025,12,WA,14.4717,19.2
12/27/2025,13,WA,15.7193,19.2
9/30/2023,1,WI,2.0397,2.3
10/7/2023,2,WI,2.5733,6.4
10/14/2023,3,WI,3.1739,7.2
10/21/2023,4,WI,3.255,10.6
10/28/2023,5,WI,3.255,14.0
11/4/2023,6,WI,7.2672,16.9
11/11/2023,7,WI,7.2672,16.9
11/18/2023,8,WI,7.2672,16.9
11/25/2023,9,WI,7.2672,19.1
12/2/2023,10,WI,11.4729,21.2
12/9/2023,11,WI,11.4729,21.2
12/16/2023,12,WI,11.4729,21.2
12/23/2023,13,WI,11.4729,21.2
12/30/2023,14,WI,11.4729,23.1
1/6/2024,15,WI,14.1155,24.5
1/13/2024,16,WI,14.1155,24.5
1/20/2024,17,WI,14.1155,25.9
1/27/2024,18,WI,14.4205,26.1
2/3/2024,19,WI,15.4789,26.2
2/10/2024,20,WI,15.4789,26.2
2/17/2024,21,WI,15.6353,26.7
2/24/2024,22,WI,15.6353,26.8
3/2/2024,23,WI,15.6353,26.9
3/9/2024,24,WI,15.6353,26.9
3/16/2024,25,WI,15.6353,26.9
3/23/2024,26,WI,15.6353,26.9
3/30/2024,27,WI,15.6353,27.3
4/6/2024,28,WI,16.5244,27.6
4/13/2024,29,WI,16.798,27.6
4/20/2024,30,WI,16.798,27.6
4/27/2024,31,WI,16.798,28.0
5/4/2024,32,WI,16.798,28.3
5/11/2024,33,WI,16.798,28.4
5/18/2024,34,WI,16.798,28.9
5/25/2024,35,WI,16.798,28.9
6/1/2024,36,WI,16.798,28.9
6/8/2024,37,WI,16.798,28.9
6/15/2024,38,WI,16.798,28.9
6/22/2024,39,WI,16.798,28.9
6/30/2024,40,WI,16.798,29.0
7/6/2024,41,WI,,29.1
7/13/2024,42,WI,,29.1
7/20/2024,43,WI,,29.1
7/27/2024,44,WI,,29.2
8/3/2024,45,WI,,29.3
8/10/2024,46,WI,,29.3
8/17/2024,47,WI,,29.3
9/7/2024,1,WI,,1.9
9/14/2024,2,WI,,6.4
9/21/2024,3,WI,,6.4
9/28/2024,4,WI,,9.1
10/5/2024,5,WI,3.1569,11.8
10/12/2024,6,WI,3.7153,17.1
10/19/2024,7,WI,10.5146,17.1
10/26/2024,8,WI,10.5146,17.1
11/2/2024,9,WI,10.5146,17.1
11/9/2024,10,WI,10.5146,17.1
11/16/2024,11,WI,10.5146,17.1
11/23/2024,12,WI,10.5146,18.9
11/30/2024,13,WI,12.3569,20.4
12/7/2024,14,WI,14.1992,21.9
12/14/2024,15,WI,14.1992,21.9
12/21/2024,16,WI,14.1992,21.9
12/28/2024,17,WI,15.0001,24.3
1/4/2025,18,WI,15.801,25.0
1/11/2025,19,WI,15.801,25.0
1/18/2025,20,WI,15.801,26.2
1/25/2025,21,WI,16.1654,26.2
2/1/2025,22,WI,16.5299,26.2
2/8/2025,23,WI,16.5299,26.2
2/15/2025,24,WI,16.5299,26.8
2/22/2025,25,WI,16.6434,27.3
3/1/2025,26,WI,16.7568,27.7
3/8/2025,27,WI,16.7568,27.7
3/15/2025,28,WI,16.7568,27.7
3/22/2025,29,WI,16.7796,27.9
3/29/2025,30,WI,16.7796,28.3
4/5/2025,31,WI,16.7796,28.6
4/12/2025,32,WI,16.7796,28.6
4/19/2025,33,WI,16.7796,28.6
4/26/2025,34,WI,16.8784,28.6
5/3/2025,35,WI,16.9772,
5/10/2025,36,WI,16.9772,
5/17/2025,37,WI,16.9772,
5/24/2025,38,WI,16.9772,
5/31/2025,39,WI,16.9772,
6/7/2025,40,WI,16.9772,
6/14/2025,41,WI,16.9772,
6/21/2025,42,WI,16.9772,
6/28/2025,43,WI,16.9772,
10/4/2025,1,WI,1.267,
10/11/2025,2,WI,1.267,7.4
10/18/2025,3,WI,1.267,11.6
10/25/2025,4,WI,4.2838,14.0
11/1/2025,5,WI,7.3006,16.5
11/8/2025,6,WI,7.3006,16.5
11/15/2025,7,WI,9.5215,16.5
11/22/2025,8,WI,11.3543,19.2
11/29/2025,9,WI,11.3543,20.3
12/6/2025,10,WI,11.3543,21.5
12/13/2025,11,WI,11.3543,21.5
12/20/2025,12,WI,12.7663,23.4
12/27/2025,13,WI,12.7663,23.4
9/30/2023,1,WV,0,3.9
10/7/2023,2,WV,1.0232,3.9
10/14/2023,3,WV,1.1499,3.9
10/21/2023,4,WV,1.1499,8.2
10/28/2023,5,WV,1.1499,8.9
11/4/2023,6,WV,4.072,9.6
11/11/2023,7,WV,4.5974,10.8
11/18/2023,8,WV,4.5974,12.2
11/25/2023,9,WV,4.5974,12.4
12/2/2023,10,WV,6.113,12.7
12/9/2023,11,WV,6.113,12.7
12/16/2023,12,WV,6.113,12.7
12/23/2023,13,WV,6.1726,12.7
12/30/2023,14,WV,6.1726,13.6
1/6/2024,15,WV,7.2325,14.5
1/13/2024,16,WV,7.2325,15.1
1/20/2024,17,WV,7.2325,15.1
1/27/2024,18,WV,7.2325,15.6
2/3/2024,19,WV,8.4025,15.8
2/10/2024,20,WV,8.5718,15.8
2/17/2024,21,WV,8.5718,16.4
2/24/2024,22,WV,8.5718,16.4
3/2/2024,23,WV,8.9658,16.4
3/9/2024,24,WV,8.9658,16.4
3/16/2024,25,WV,8.9658,16.6
3/23/2024,26,WV,8.9658,16.7
3/30/2024,27,WV,8.9658,16.7
4/6/2024,28,WV,9.1517,16.7
4/13/2024,29,WV,9.1517,16.7
4/20/2024,30,WV,9.1517,16.7
4/27/2024,31,WV,9.1517,16.8
5/4/2024,32,WV,10.8694,16.9
5/11/2024,33,WV,10.8694,16.9
5/18/2024,34,WV,10.8694,17.1
5/25/2024,35,WV,10.8694,17.2
6/1/2024,36,WV,10.8694,17.2
6/8/2024,37,WV,10.8694,17.2
6/15/2024,38,WV,10.8694,17.2
6/22/2024,39,WV,10.8694,17.2
6/30/2024,40,WV,10.8694,17.3
7/6/2024,41,WV,,17.3
7/13/2024,42,WV,,17.3
7/20/2024,43,WV,,17.5
7/27/2024,44,WV,,17.5
8/3/2024,45,WV,,17.5
8/10/2024,46,WV,,17.5
8/17/2024,47,WV,,17.5
9/7/2024,1,WV,,2.3
9/14/2024,2,WV,,3.3
9/21/2024,3,WV,,6.5
9/28/2024,4,WV,,6.8
10/5/2024,5,WV,1.9206,7.1
10/12/2024,6,WV,1.9206,8.9
10/19/2024,7,WV,1.9206,11.8
10/26/2024,8,WV,3.0198,11.8
11/2/2024,9,WV,4.1191,11.9
11/9/2024,10,WV,4.1191,13.4
11/16/2024,11,WV,4.6668,14.2
11/23/2024,12,WV,4.6668,14.2
11/30/2024,13,WV,5.0875,14.9
12/7/2024,14,WV,5.5081,15.2
12/14/2024,15,WV,5.5081,15.2
12/21/2024,16,WV,5.5081,15.2
12/28/2024,17,WV,5.6626,15.7
1/4/2025,18,WV,5.8171,16.2
1/11/2025,19,WV,5.8171,16.3
1/18/2025,20,WV,5.8171,16.3
1/25/2025,21,WV,6.0462,16.3
2/1/2025,22,WV,6.2753,16.4
2/8/2025,23,WV,6.2753,16.4
2/15/2025,24,WV,6.2753,16.8
2/22/2025,25,WV,6.4032,16.8
3/1/2025,26,WV,6.5311,16.9
3/8/2025,27,WV,6.5311,16.9
3/15/2025,28,WV,6.5311,16.9
3/22/2025,29,WV,6.5311,17.0
3/29/2025,30,WV,6.6226,17.0
4/5/2025,31,WV,6.7142,17.1
4/12/2025,32,WV,6.7142,17.1
4/19/2025,33,WV,6.7142,17.1
4/26/2025,34,WV,6.7142,17.1
5/3/2025,35,WV,6.7142,
5/10/2025,36,WV,6.7142,
5/17/2025,37,WV,6.7142,
5/24/2025,38,WV,6.7142,
5/31/2025,39,WV,6.7142,
6/7/2025,40,WV,6.7142,
6/14/2025,41,WV,6.7142,
6/21/2025,42,WV,6.7142,
6/28/2025,43,WV,,
10/4/2025,1,WV,0.1503,
10/11/2025,2,WV,0.8107,5.1
10/18/2025,3,WV,0.8107,5.1
10/25/2025,4,WV,1.2209,6.6
11/1/2025,5,WV,1.6312,8.0
11/8/2025,6,WV,1.6312,8.6
11/15/2025,7,WV,1.6312,9.0
11/22/2025,8,WV,1.6312,9.0
11/29/2025,9,WV,2.2615,10.2
12/6/2025,10,WV,2.8918,10.7
12/13/2025,11,WV,2.8918,10.7
12/20/2025,12,WV,2.8918,10.9
12/27/2025,13,WV,2.9955,11.1
9/30/2023,1,WY,0.7073,1.1
10/7/2023,2,WY,1.8271,3.7
10/14/2023,3,WY,1.8271,4.7
10/21/2023,4,WY,1.8271,5.5
10/28/2023,5,WY,1.8271,7.2
11/4/2023,6,WY,5.5491,8.9
11/11/2023,7,WY,5.5491,11.9
11/18/2023,8,WY,5.5491,12.4
11/25/2023,9,WY,5.5491,12.4
12/2/2023,10,WY,8.2017,12.4
12/9/2023,11,WY,8.2017,12.4
12/16/2023,12,WY,8.2017,12.4
12/23/2023,13,WY,8.2017,12.4
12/30/2023,14,WY,8.2017,13.3
1/6/2024,15,WY,8.7064,14.2
1/13/2024,16,WY,8.7064,14.7
1/20/2024,17,WY,8.7064,14.7
1/27/2024,18,WY,8.7064,14.7
2/3/2024,19,WY,9.1879,14.7
2/10/2024,20,WY,9.1879,14.7
2/17/2024,21,WY,9.1879,14.8
2/24/2024,22,WY,9.1879,15.1
3/2/2024,23,WY,9.3811,15.2
3/9/2024,24,WY,9.3811,15.2
3/16/2024,25,WY,9.3811,15.5
3/23/2024,26,WY,9.3811,15.5
3/30/2024,27,WY,9.3811,15.5
4/6/2024,28,WY,10.3418,15.6
4/13/2024,29,WY,10.3418,15.6
4/20/2024,30,WY,10.3418,15.6
4/27/2024,31,WY,10.3418,15.7
5/4/2024,32,WY,10.6116,15.8
5/11/2024,33,WY,10.6116,15.8
5/18/2024,34,WY,10.6116,15.8
5/25/2024,35,WY,10.6116,15.9
6/1/2024,36,WY,10.6116,16.0
6/8/2024,37,WY,10.6116,16.0
6/15/2024,38,WY,10.6116,16.0
6/22/2024,39,WY,10.6116,16.0
6/30/2024,40,WY,10.6116,16.1
7/6/2024,41,WY,,16.1
7/13/2024,42,WY,,16.1
7/20/2024,43,WY,,16.1
7/27/2024,44,WY,,16.4
8/3/2024,45,WY,,16.7
8/10/2024,46,WY,,16.7
8/17/2024,47,WY,,16.7
9/7/2024,1,WY,,1.0
9/14/2024,2,WY,,1.7
9/21/2024,3,WY,,3.0
9/28/2024,4,WY,,4.5
10/5/2024,5,WY,1.2619,6.1
10/12/2024,6,WY,1.2619,7.8
10/19/2024,7,WY,1.2619,10.0
10/26/2024,8,WY,3.4308,10.7
11/2/2024,9,WY,5.5996,11.3
11/9/2024,10,WY,5.5996,11.3
11/16/2024,11,WY,5.5996,11.3
11/23/2024,12,WY,5.5996,11.3
11/30/2024,13,WY,6.4113,12.9
12/7/2024,14,WY,7.223,14.5
12/14/2024,15,WY,7.223,14.5
12/21/2024,16,WY,7.7774,14.5
12/28/2024,17,WY,7.7774,15.0
1/4/2025,18,WY,7.7774,15.6
1/11/2025,19,WY,7.7774,15.9
1/18/2025,20,WY,7.7774,16.1
1/25/2025,21,WY,7.8183,16.1
2/1/2025,22,WY,7.8592,16.1
2/8/2025,23,WY,7.8592,16.1
2/15/2025,24,WY,7.8592,16.2
2/22/2025,25,WY,7.8592,16.3
3/1/2025,26,WY,7.8592,16.3
3/8/2025,27,WY,7.8592,16.3
3/15/2025,28,WY,7.8592,16.3
3/22/2025,29,WY,7.8592,16.7
3/29/2025,30,WY,7.9412,16.7
4/5/2025,31,WY,8.0232,16.8
4/12/2025,32,WY,8.0232,17.1
4/19/2025,33,WY,8.0232,17.1
4/26/2025,34,WY,8.0232,17.1
5/3/2025,35,WY,8.0232,
5/10/2025,36,WY,8.0232,
5/17/2025,37,WY,8.0232,
5/24/2025,38,WY,8.0232,
5/31/2025,39,WY,8.0232,
6/7/2025,40,WY,8.0232,
6/14/2025,41,WY,8.0232,
6/21/2025,42,WY,8.0232,
6/28/2025,43,WY,8.0232,
10/4/2025,1,WY,0.425,
10/11/2025,2,WY,0.425,5.4
10/18/2025,3,WY,0.425,5.4
10/25/2025,4,WY,1.1707,7.4
11/1/2025,5,WY,1.9164,9.4
11/8/2025,6,WY,1.9164,10.1
11/15/2025,7,WY,1.9164,10.1
11/22/2025,8,WY,1.9164,10.1
11/29/2025,9,WY,2.3277,11.0
12/6/2025,10,WY,2.7389,11.9
12/13/2025,11,WY,3.1728,12.1
12/20/2025,12,WY,3.1728,12.1
12/27/2025,13,WY,3.1728,12.6
